Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,InputType,TimeUnit,TimeElapsed,Memory,TimeStamp
memory,1.0,32.0,semiring-monitor,once[32:32] x > 0.5,10000000.0,Random,ms,577.0,63944.0,2021-03-08 15:14:12.455771-06:00
memory,0.0,8192.0,lattice-monitor,once[0:8192] x > 0.5,200000.0,Random,ms,250.587940216,205934856.0,2021-03-08 17:16:21.087131-06:00
memory,6.0,128.0,lattice-monitor,x > 0 since[128:256] x > 0.5,200000.0,Decreasing,ms,587.97287941,149235376.0,2021-03-08 15:18:31.105399-06:00
memory,4.0,2048.0,lattice-monitor,x > 0 since[0:2048] x > 0.5,200000.0,Increasing,ms,389.698028564,149235376.0,2021-03-08 16:59:41.926083-06:00
memory,6.0,262144.0,semiring-monitor,x > 0.5 since[262144:524288] x > 0,10000000.0,Random,ms,2681.0,213990872.0,2021-03-08 15:06:40.826550-06:00
memory,4.0,512.0,lattice-monitor,x > 0 since[0:512] x > 0.5,200000.0,Random,ms,349.141120911,149235376.0,2021-03-08 15:20:47.989432-06:00
memory,2.0,128.0,lattice-monitor,once[128:256] x > 0.5,200000.0,Random,ms,188.257932663,149235376.0,2021-03-08 15:17:42.172285-06:00
memory,4.0,131072.0,lattice-monitor,x > 0 since[0:131072] x > 0.5,200000.0,Decreasing,ms,517.592191696,327637536.0,2021-03-08 18:13:14.900791-06:00
memory,2.0,1024.0,semiring-monitor,once[1024:2048] x > 0.5,10000000.0,Random,ms,1044.0,252872.0,2021-03-08 15:22:04.850784-06:00
memory,1.0,256.0,Reelay,once[256:256] {x > 0.5},10000.0,Increasing,ms,1514.0,12986680.0,2021-03-08 18:37:18.782232-06:00
memory,4.0,2048.0,Reelay,{x > 0.0} since[0:2048] {x > 0.5},12288.0,Random,ms,209.0,13026064.0,2021-03-08 16:59:38.108326-06:00
memory,0.0,32.0,semiring-monitor,once[0:32] x > 0.5,10000000.0,Decreasing,ms,1075.0,68576.0,2021-03-08 15:14:10.373126-06:00
memory,4.0,8192.0,Reelay,{x > 0.0} since[0:8192] {x > 0.5},49152.0,Decreasing,ms,285165.0,65249368.0,2021-03-08 17:38:03.845073-06:00
memory,6.0,32.0,lattice-monitor,x > 0 since[32:64] x > 0.5,200000.0,Decreasing,ms,595.252037048,149235376.0,2021-03-08 15:15:32.699264-06:00
memory,4.0,65536.0,lattice-monitor,x > 0 since[0:65536] x > 0.5,200000.0,Decreasing,ms,559.190988541,235185104.0,2021-03-08 15:02:57.607296-06:00
memory,5.0,8192.0,semiring-monitor,x > 0.5 since[8192:8192] x > 0,10000000.0,Increasing,ms,1644.0,4590784.0,2021-03-08 12:55:27.903729-06:00
memory,4.0,262144.0,lattice-monitor,x > 0 since[0:262144] x > 0.5,1572864.0,Increasing,ms,3803.93791199,560686728.0,2021-03-08 15:05:51.676185-06:00
memory,5.0,1024.0,semiring-monitor,x > 0.5 since[1024:1024] x > 0,10000000.0,Random,ms,1626.0,634048.0,2021-03-08 16:56:51.622073-06:00
memory,6.0,512.0,semiring-monitor,x > 0.5 since[512:1024] x > 0,10000000.0,Increasing,ms,2689.0,499160.0,2021-03-08 12:07:43.041152-06:00
memory,7.0,32.0,semiring-monitor,x > 0.5 since[32:] x > 0,10000000.0,Decreasing,ms,2206.0,95800.0,2021-03-08 12:02:21.558338-06:00
memory,4.0,131072.0,semiring-monitor,x > 0.5 since[0:131072] x > 0,10000000.0,Random,ms,2328.0,26289808.0,2021-03-08 18:13:08.280298-06:00
memory,1.0,512.0,Reelay,once[512:512] {x > 0.5},10000.0,Increasing,ms,2936.0,15787352.0,2021-03-08 19:15:53.818745-06:00
memory,0.0,1024.0,semiring-monitor,once[0:1024] x > 0.5,10000000.0,Increasing,ms,1080.0,252832.0,2021-03-08 12:08:13.289926-06:00
memory,4.0,512.0,lattice-monitor,x > 0 since[0:512] x > 0.5,200000.0,Random,ms,352.114915848,149235376.0,2021-03-08 16:54:46.213499-06:00
memory,4.0,128.0,Reelay,{x > 0.0} since[0:128] {x > 0.5},768.0,Decreasing,ms,91.0,11916872.0,2021-03-08 13:43:47.607556-06:00
memory,3.0,16.0,Reelay,once[16:] {x > 0.5},100000.0,Decreasing,ms,686.0,10049776.0,2021-03-08 16:46:44.856588-06:00
memory,5.0,262144.0,semiring-monitor,x > 0.5 since[262144:262144] x > 0,10000000.0,Increasing,ms,1571.0,151065864.0,2021-03-08 15:06:21.190645-06:00
memory,0.0,64.0,Reelay,once[0:64] {x > 0.5},384.0,Increasing,ms,13.0,17835568.0,2021-03-08 15:16:09.732450-06:00
memory,6.0,256.0,Reelay,{x > 0.0} since[256:512] {x > 0.5},1536.0,Increasing,ms,486.0,10025136.0,2021-03-08 15:19:49.341728-06:00
memory,4.0,128.0,semiring-monitor,x > 0.5 since[0:128] x > 0,10000000.0,Decreasing,ms,2204.0,102848.0,2021-03-08 16:52:06.274458-06:00
memory,7.0,512.0,lattice-monitor,x > 0 since[512:] x > 0.5,200000.0,Decreasing,ms,426.912069321,149235376.0,2021-03-08 12:08:04.194741-06:00
memory,6.0,524288.0,semiring-monitor,x > 0.5 since[524288:1048576] x > 0,10000000.0,Random,ms,2702.0,428310008.0,2021-03-08 15:10:38.668620-06:00
memory,1.0,2048.0,semiring-monitor,once[2048:2048] x > 0.5,10000000.0,Increasing,ms,550.0,63968.0,2021-03-08 13:50:00.598455-06:00
memory,7.0,16384.0,lattice-monitor,x > 0 since[16384:] x > 0.5,200000.0,Decreasing,ms,610.929965973,198328384.0,2021-03-08 16:35:16.381663-06:00
memory,7.0,256.0,semiring-monitor,x > 0.5 since[256:] x > 0,10000000.0,Decreasing,ms,2195.0,218728.0,2021-03-08 16:54:08.118204-06:00
memory,3.0,32768.0,semiring-monitor,once[32768:] x > 0.5,10000000.0,Increasing,ms,705.0,63976.0,2021-03-08 18:10:33.825462-06:00
memory,3.0,128.0,lattice-monitor,once[128:] x > 0.5,200000.0,Increasing,ms,127.425909042,149235376.0,2021-03-08 16:51:50.701635-06:00
memory,4.0,32.0,Reelay,{x > 0.0} since[0:32] {x > 0.5},100000.0,Decreasing,ms,3951.0,9012904.0,2021-03-08 12:01:16.451663-06:00
memory,4.0,32.0,Reelay,{x > 0.0} since[0:32] {x > 0.5},100000.0,Decreasing,ms,3836.0,9012904.0,2021-03-08 16:48:58.086337-06:00
memory,5.0,4096.0,lattice-monitor,x > 0 since[4096:4096] x > 0.5,200000.0,Random,ms,669.16680336,149841584.0,2021-03-08 12:21:44.700964-06:00
memory,5.0,4096.0,Reelay,{x > 0.0} since[4096:4096] {x > 0.5},24576.0,Increasing,ms,120552.0,38969352.0,2021-03-08 20:01:00.549126-06:00
memory,7.0,131072.0,semiring-monitor,x > 0.5 since[131072:] x > 0,10000000.0,Random,ms,2247.0,77669640.0,2021-03-08 18:13:45.585678-06:00
memory,5.0,256.0,lattice-monitor,x > 0 since[256:256] x > 0.5,200000.0,Increasing,ms,491.080999374,149235376.0,2021-03-08 16:53:34.821838-06:00
memory,6.0,128.0,Reelay,{x > 0.0} since[128:256] {x > 0.5},768.0,Random,ms,30.0,17858592.0,2021-03-08 15:18:22.014295-06:00
memory,4.0,64.0,lattice-monitor,x > 0 since[0:64] x > 0.5,200000.0,Decreasing,ms,336.727142334,149235376.0,2021-03-08 13:42:25.824174-06:00
memory,4.0,256.0,Reelay,{x > 0.0} since[0:256] {x > 0.5},1536.0,Increasing,ms,37.0,17160336.0,2021-03-08 15:19:26.110036-06:00
memory,3.0,32.0,semiring-monitor,once[32:] x > 0.5,10000000.0,Random,ms,693.0,61984.0,2021-03-08 15:14:35.660214-06:00
memory,3.0,65536.0,semiring-monitor,once[65536:] x > 0.5,10000000.0,Increasing,ms,660.0,63952.0,2021-03-08 15:02:46.994821-06:00
memory,0.0,16.0,lattice-monitor,once[0:16] x > 0.5,200000.0,Random,ms,161.785125732,149235376.0,2021-03-08 13:37:47.232443-06:00
memory,2.0,16.0,lattice-monitor,once[16:32] x > 0.5,200000.0,Increasing,ms,185.683012009,149235376.0,2021-03-08 13:38:08.001359-06:00
memory,5.0,16.0,Reelay,{x > 0.0} since[16:16] {x > 0.5},10000.0,Increasing,ms,370.0,8695976.0,2021-03-08 19:15:05.747594-06:00
memory,3.0,16.0,semiring-monitor,once[16:] x > 0.5,10000000.0,Decreasing,ms,692.0,63800.0,2021-03-08 11:59:02.136834-06:00
memory,4.0,256.0,lattice-monitor,x > 0 since[0:256] x > 0.5,200000.0,Increasing,ms,333.302021027,149235376.0,2021-03-08 16:53:22.987609-06:00
memory,7.0,16.0,Reelay,{x > 0.0} since[16:] {x > 0.5},100000.0,Random,ms,1557.0,11001512.0,2021-03-08 15:13:39.191753-06:00
memory,6.0,128.0,Reelay,{x > 0.0} since[128:256] {x > 0.5},768.0,Decreasing,ms,137.0,13915184.0,2021-03-08 15:18:32.173731-06:00
memory,4.0,32.0,semiring-monitor,x > 0.5 since[0:32] x > 0,10000000.0,Decreasing,ms,2157.0,83648.0,2021-03-08 16:49:02.737951-06:00
memory,4.0,4096.0,Reelay,{x > 0.0} since[0:4096] {x > 0.5},24576.0,Random,ms,398.0,12792832.0,2021-03-08 12:20:21.026834-06:00
memory,0.0,256.0,lattice-monitor,once[0:256] x > 0.5,200000.0,Increasing,ms,156.548976898,149235376.0,2021-03-08 15:18:52.476211-06:00
memory,6.0,65536.0,lattice-monitor,x > 0 since[65536:131072] x > 0.5,200000.0,Decreasing,ms,1107.55610466,463629296.0,2021-03-08 18:12:23.430401-06:00
memory,4.0,16.0,lattice-monitor,x > 0 since[0:16] x > 0.5,200000.0,Decreasing,ms,335.996866226,149235376.0,2021-03-08 16:46:59.110586-06:00
memory,0.0,131072.0,lattice-monitor,once[0:131072] x > 0.5,200000.0,Random,ms,297.721862793,308395200.0,2021-03-08 15:03:38.538585-06:00
memory,3.0,1024.0,Reelay,once[1024:] {x > 0.5},6144.0,Decreasing,ms,51.0,13369896.0,2021-03-08 15:22:32.246935-06:00
memory,5.0,512.0,Reelay,{x > 0.0} since[512:512] {x > 0.5},10000.0,Random,ms,3159.0,16212112.0,2021-03-08 19:54:21.689209-06:00
memory,6.0,32.0,lattice-monitor,x > 0 since[32:64] x > 0.5,200000.0,Decreasing,ms,575.824022293,149235376.0,2021-03-08 16:49:31.935310-06:00
memory,4.0,64.0,Reelay,{x > 0.0} since[0:64] {x > 0.5},384.0,Decreasing,ms,38.0,16155160.0,2021-03-08 13:42:26.639567-06:00
memory,1.0,8192.0,semiring-monitor,once[8192:8192] x > 0.5,10000000.0,Random,ms,584.0,61984.0,2021-03-08 17:21:13.864727-06:00
memory,7.0,524288.0,lattice-monitor,x > 0 since[524288:] x > 0.5,3145728.0,Increasing,ms,11060.6398582,1929988432.0,2021-03-08 18:20:55.741767-06:00
memory,4.0,128.0,lattice-monitor,x > 0 since[0:128] x > 0.5,200000.0,Random,ms,340.269088745,149235376.0,2021-03-08 13:43:38.121947-06:00
memory,5.0,64.0,Reelay,{x > 0.0} since[64:64] {x > 0.5},10000.0,Decreasing,ms,549.0,9036416.0,2021-03-08 19:53:42.277692-06:00
memory,3.0,1024.0,Reelay,once[1024:] {x > 0.5},6144.0,Increasing,ms,3524.0,24137264.0,2021-03-08 13:48:06.497917-06:00
memory,6.0,32768.0,semiring-monitor,x > 0.5 since[32768:65536] x > 0,10000000.0,Increasing,ms,2657.0,26820056.0,2021-03-08 16:36:12.135292-06:00
memory,1.0,32768.0,semiring-monitor,once[32768:32768] x > 0.5,10000000.0,Decreasing,ms,631.0,64024.0,2021-03-08 15:01:21.509359-06:00
memory,6.0,16.0,lattice-monitor,x > 0 since[16:32] x > 0.5,200000.0,Increasing,ms,552.865028381,149235376.0,2021-03-08 16:47:21.790139-06:00
memory,4.0,8192.0,semiring-monitor,x > 0.5 since[0:8192] x > 0,10000000.0,Decreasing,ms,2241.0,1713832.0,2021-03-08 17:42:49.843581-06:00
memory,1.0,64.0,Reelay,once[64:64] {x > 0.5},10000.0,Random,ms,407.0,12769296.0,2021-03-08 19:15:14.972837-06:00
memory,5.0,32.0,Reelay,{x > 0.0} since[32:32] {x > 0.5},10000.0,Increasing,ms,569.0,12056872.0,2021-03-08 19:53:32.834519-06:00
memory,0.0,262144.0,semiring-monitor,once[0:262144] x > 0.5,10000000.0,Decreasing,ms,1063.0,48298944.0,2021-03-08 16:39:07.954182-06:00
memory,1.0,8192.0,lattice-monitor,once[8192:8192] x > 0.5,200000.0,Random,ms,141.367912292,149841584.0,2021-03-08 15:46:44.092154-06:00
memory,5.0,512.0,lattice-monitor,x > 0 since[512:512] x > 0.5,200000.0,Random,ms,530.301094055,149235376.0,2021-03-08 13:46:41.645510-06:00
memory,7.0,2048.0,semiring-monitor,x > 0.5 since[2048:] x > 0,10000000.0,Decreasing,ms,2196.0,1287408.0,2021-03-08 12:14:42.520351-06:00
memory,6.0,32.0,Reelay,{x > 0.0} since[32:64] {x > 0.5},100000.0,Increasing,ms,5995.0,14901960.0,2021-03-08 15:15:22.688354-06:00
memory,3.0,8192.0,Reelay,once[8192:] {x > 0.5},49152.0,Random,ms,229.0,8726616.0,2021-03-08 12:46:02.569704-06:00
memory,1.0,64.0,semiring-monitor,once[64:64] x > 0.5,10000000.0,Decreasing,ms,621.0,62032.0,2021-03-08 15:16:18.827348-06:00
memory,4.0,64.0,Reelay,{x > 0.0} since[0:64] {x > 0.5},384.0,Decreasing,ms,37.0,16155160.0,2021-03-08 16:50:44.553582-06:00
memory,5.0,16.0,semiring-monitor,x > 0.5 since[16:16] x > 0,10000000.0,Decreasing,ms,1597.0,80000.0,2021-03-08 15:13:11.778731-06:00
memory,1.0,16384.0,semiring-monitor,once[16384:16384] x > 0.5,10000000.0,Increasing,ms,564.0,61408.0,2021-03-08 15:00:06.169183-06:00
memory,2.0,512.0,lattice-monitor,once[512:1024] x > 0.5,200000.0,Increasing,ms,211.812973022,149235376.0,2021-03-08 12:06:52.791660-06:00
memory,2.0,512.0,semiring-monitor,once[512:1024] x > 0.5,10000000.0,Decreasing,ms,1080.0,159168.0,2021-03-08 12:07:00.041440-06:00
memory,6.0,2048.0,Reelay,{x > 0.0} since[2048:4096] {x > 0.5},12288.0,Increasing,ms,30091.0,43538864.0,2021-03-08 15:26:25.919462-06:00
memory,5.0,65536.0,semiring-monitor,x > 0.5 since[65536:65536] x > 0,10000000.0,Decreasing,ms,1603.0,37818816.0,2021-03-08 16:37:15.911487-06:00
memory,2.0,1024.0,semiring-monitor,once[1024:2048] x > 0.5,10000000.0,Decreasing,ms,1069.0,252872.0,2021-03-08 13:48:01.754908-06:00
memory,1.0,512.0,Reelay,once[512:512] {x > 0.5},10000.0,Decreasing,ms,2947.0,14148472.0,2021-03-08 18:37:40.103057-06:00
memory,5.0,16.0,lattice-monitor,x > 0 since[16:16] x > 0.5,200000.0,Decreasing,ms,471.918106079,149235376.0,2021-03-08 16:47:12.040670-06:00
memory,3.0,2048.0,Reelay,once[2048:] {x > 0.5},12288.0,Decreasing,ms,96.0,9763816.0,2021-03-08 12:12:02.989411-06:00
memory,1.0,1024.0,lattice-monitor,once[1024:1024] x > 0.5,200000.0,Decreasing,ms,82.6308727264,149235376.0,2021-03-08 13:47:41.804832-06:00
memory,0.0,128.0,Reelay,once[0:128] {x > 0.5},768.0,Decreasing,ms,81.0,14745688.0,2021-03-08 13:43:13.977626-06:00
memory,2.0,2048.0,lattice-monitor,once[2048:4096] x > 0.5,200000.0,Random,ms,264.472961426,162649944.0,2021-03-08 12:10:49.137609-06:00
memory,5.0,8192.0,lattice-monitor,x > 0 since[8192:8192] x > 0.5,200000.0,Increasing,ms,736.099004745,172020448.0,2021-03-08 12:55:26.674336-06:00
memory,1.0,4096.0,semiring-monitor,once[4096:4096] x > 0.5,10000000.0,Decreasing,ms,580.0,61984.0,2021-03-08 15:29:40.201379-06:00
memory,6.0,524288.0,semiring-monitor,x > 0.5 since[524288:1048576] x > 0,10000000.0,Random,ms,2842.0,428310008.0,2021-03-08 18:19:55.482058-06:00
memory,6.0,256.0,lattice-monitor,x > 0 since[256:512] x > 0.5,200000.0,Increasing,ms,602.319955826,149235376.0,2021-03-08 15:19:48.248926-06:00
memory,2.0,16.0,Reelay,once[16:32] {x > 0.5},100000.0,Random,ms,659.0,12734968.0,2021-03-08 16:46:23.629154-06:00
memory,7.0,128.0,lattice-monitor,x > 0 since[128:] x > 0.5,200000.0,Random,ms,378.80396843,149235376.0,2021-03-08 13:44:15.842465-06:00
memory,1.0,32.0,semiring-monitor,once[32:32] x > 0.5,10000000.0,Increasing,ms,599.0,61984.0,2021-03-08 12:00:32.007269-06:00
memory,0.0,128.0,lattice-monitor,once[0:128] x > 0.5,200000.0,Increasing,ms,157.21988678,149235376.0,2021-03-08 16:51:28.161234-06:00
memory,4.0,4096.0,semiring-monitor,x > 0.5 since[0:4096] x > 0,10000000.0,Random,ms,2375.0,894608.0,2021-03-08 12:20:22.259808-06:00
memory,5.0,2048.0,semiring-monitor,x > 0.5 since[2048:2048] x > 0,10000000.0,Random,ms,1625.0,1250520.0,2021-03-08 15:26:10.751389-06:00
memory,6.0,131072.0,lattice-monitor,x > 0 since[131072:262144] x > 0.5,200000.0,Increasing,ms,958.019018173,821975760.0,2021-03-08 16:38:35.001071-06:00
memory,7.0,32768.0,lattice-monitor,x > 0 since[32768:] x > 0.5,200000.0,Increasing,ms,694.521903992,235987960.0,2021-03-08 15:02:16.358901-06:00
memory,6.0,256.0,Reelay,{x > 0.0} since[256:512] {x > 0.5},1536.0,Random,ms,43.0,20237616.0,2021-03-08 15:19:44.272834-06:00
memory,4.0,512.0,semiring-monitor,x > 0.5 since[0:512] x > 0,10000000.0,Increasing,ms,2248.0,173864.0,2021-03-08 12:07:16.577794-06:00
memory,7.0,32768.0,semiring-monitor,x > 0.5 since[32768:] x > 0,10000000.0,Decreasing,ms,2209.0,19473696.0,2021-03-08 15:02:21.688408-06:00
memory,0.0,16384.0,Reelay,once[0:16384] {x > 0.5},98304.0,Random,ms,660.0,12524992.0,2021-03-08 13:21:51.615797-06:00
memory,6.0,16.0,semiring-monitor,x > 0.5 since[16:32] x > 0,10000000.0,Decreasing,ms,2693.0,96336.0,2021-03-08 15:13:35.179873-06:00
memory,7.0,512.0,lattice-monitor,x > 0 since[512:] x > 0.5,200000.0,Random,ms,420.455932617,149235376.0,2021-03-08 12:07:53.197521-06:00
memory,1.0,2048.0,lattice-monitor,once[2048:2048] x > 0.5,200000.0,Decreasing,ms,97.4972248077,162649944.0,2021-03-08 15:24:23.221616-06:00
memory,2.0,4096.0,lattice-monitor,once[4096:8192] x > 0.5,200000.0,Increasing,ms,343.750953674,203819840.0,2021-03-08 12:16:09.277810-06:00
memory,0.0,65536.0,lattice-monitor,once[0:65536] x > 0.5,200000.0,Decreasing,ms,357.200860977,247181376.0,2021-03-08 18:11:29.880942-06:00
memory,5.0,65536.0,semiring-monitor,x > 0.5 since[65536:65536] x > 0,10000000.0,Increasing,ms,1603.0,36244672.0,2021-03-08 15:03:06.352915-06:00
memory,4.0,64.0,semiring-monitor,x > 0.5 since[0:64] x > 0,10000000.0,Random,ms,2252.0,87824.0,2021-03-08 12:02:57.078483-06:00
memory,3.0,65536.0,semiring-monitor,once[65536:] x > 0.5,10000000.0,Random,ms,676.0,63976.0,2021-03-08 16:36:52.140824-06:00
memory,2.0,131072.0,lattice-monitor,once[131072:262144] x > 0.5,200000.0,Increasing,ms,540.190935135,501713736.0,2021-03-08 15:03:53.721658-06:00
memory,4.0,131072.0,lattice-monitor,x > 0 since[0:131072] x > 0.5,200000.0,Increasing,ms,477.803945541,327637536.0,2021-03-08 15:04:08.578271-06:00
memory,6.0,1024.0,Reelay,{x > 0.0} since[1024:2048] {x > 0.5},6144.0,Random,ms,131.0,11804224.0,2021-03-08 13:48:42.335259-06:00
memory,5.0,256.0,lattice-monitor,x > 0 since[256:256] x > 0.5,200000.0,Random,ms,509.660959244,149235376.0,2021-03-08 12:05:54.934166-06:00
memory,5.0,524288.0,lattice-monitor,x > 0 since[524288:524288] x > 0.5,3145728.0,Random,ms,12734.4059944,1939216728.0,2021-03-08 18:18:49.660568-06:00
memory,3.0,4096.0,lattice-monitor,once[4096:] x > 0.5,200000.0,Increasing,ms,197.011947632,188055160.0,2021-03-08 12:19:15.116721-06:00
memory,3.0,1024.0,Reelay,once[1024:] {x > 0.5},6144.0,Increasing,ms,3521.0,24137264.0,2021-03-08 16:56:24.371607-06:00
memory,2.0,32.0,semiring-monitor,once[32:64] x > 0.5,10000000.0,Decreasing,ms,1058.0,72704.0,2021-03-08 13:40:14.569122-06:00
memory,1.0,64.0,Reelay,once[64:64] {x > 0.5},10000.0,Increasing,ms,439.0,9638032.0,2021-03-08 19:53:36.637145-06:00
memory,3.0,131072.0,lattice-monitor,once[131072:] x > 0.5,200000.0,Increasing,ms,312.330007553,309529832.0,2021-03-08 18:13:03.301699-06:00
memory,4.0,32.0,semiring-monitor,x > 0.5 since[0:32] x > 0,10000000.0,Increasing,ms,2183.0,81680.0,2021-03-08 15:14:54.583737-06:00
memory,0.0,131072.0,lattice-monitor,once[0:131072] x > 0.5,200000.0,Increasing,ms,296.569108963,308395200.0,2021-03-08 16:37:46.109893-06:00
memory,2.0,256.0,Reelay,once[256:512] {x > 0.5},1536.0,Increasing,ms,246.0,19421704.0,2021-03-08 12:05:27.113696-06:00
memory,7.0,32768.0,lattice-monitor,x > 0 since[32768:] x > 0.5,200000.0,Random,ms,736.275911331,235987960.0,2021-03-08 18:11:13.120212-06:00
memory,3.0,256.0,semiring-monitor,once[256:] x > 0.5,10000000.0,Random,ms,691.0,60448.0,2021-03-08 12:05:34.974498-06:00
memory,2.0,131072.0,semiring-monitor,once[131072:262144] x > 0.5,10000000.0,Increasing,ms,1050.0,25232336.0,2021-03-08 16:37:59.658243-06:00
memory,5.0,128.0,semiring-monitor,x > 0.5 since[128:128] x > 0,10000000.0,Decreasing,ms,1623.0,139984.0,2021-03-08 12:04:37.849347-06:00
memory,2.0,4096.0,Reelay,once[4096:8192] {x > 0.5},24576.0,Random,ms,179.0,13796136.0,2021-03-08 15:29:42.051561-06:00
memory,6.0,4096.0,Reelay,{x > 0.0} since[4096:8192] {x > 0.5},24576.0,Random,ms,482.0,10045424.0,2021-03-08 12:21:55.874374-06:00
memory,2.0,128.0,Reelay,once[128:256] {x > 0.5},768.0,Decreasing,ms,125.0,17017048.0,2021-03-08 15:17:48.887271-06:00
memory,7.0,128.0,Reelay,{x > 0.0} since[128:] {x > 0.5},768.0,Increasing,ms,142.0,14350112.0,2021-03-08 16:52:39.151081-06:00
memory,2.0,256.0,lattice-monitor,once[256:512] x > 0.5,200000.0,Decreasing,ms,198.857069016,149235376.0,2021-03-08 13:44:49.189209-06:00
memory,5.0,4096.0,lattice-monitor,x > 0 since[4096:4096] x > 0.5,200000.0,Decreasing,ms,673.358917236,149841584.0,2021-03-08 12:21:51.257984-06:00
memory,3.0,2048.0,semiring-monitor,once[2048:] x > 0.5,10000000.0,Decreasing,ms,682.0,63944.0,2021-03-08 15:25:37.642037-06:00
memory,2.0,4096.0,Reelay,once[4096:8192] {x > 0.5},24576.0,Decreasing,ms,120546.0,73281904.0,2021-03-08 17:04:53.414103-06:00
memory,3.0,8192.0,lattice-monitor,once[8192:] x > 0.5,200000.0,Decreasing,ms,180.295944214,135317048.0,2021-03-08 17:37:49.034708-06:00
memory,0.0,1024.0,lattice-monitor,once[0:1024] x > 0.5,200000.0,Random,ms,172.698974609,149235376.0,2021-03-08 16:55:43.610183-06:00
memory,0.0,32.0,Reelay,once[0:32] {x > 0.5},100000.0,Random,ms,656.0,8864464.0,2021-03-08 12:00:16.954307-06:00
memory,2.0,8192.0,Reelay,once[8192:16384] {x > 0.5},49152.0,Random,ms,358.0,12146600.0,2021-03-08 12:33:33.675760-06:00
memory,6.0,256.0,lattice-monitor,x > 0 since[256:512] x > 0.5,200000.0,Random,ms,613.351106644,149235376.0,2021-03-08 16:53:40.862131-06:00
memory,2.0,256.0,lattice-monitor,once[256:512] x > 0.5,200000.0,Increasing,ms,205.107927322,149235376.0,2021-03-08 12:05:26.420407-06:00
memory,4.0,32.0,lattice-monitor,x > 0 since[0:32] x > 0.5,200000.0,Decreasing,ms,333.322048187,149235376.0,2021-03-08 13:40:39.160955-06:00
memory,0.0,8192.0,Reelay,once[0:8192] {x > 0.5},49152.0,Increasing,ms,417.0,8973320.0,2021-03-08 12:28:39.909722-06:00
memory,6.0,8192.0,Reelay,{x > 0.0} since[8192:16384] {x > 0.5},49152.0,Random,ms,951.0,10682840.0,2021-03-08 12:55:34.837772-06:00
memory,4.0,128.0,lattice-monitor,x > 0 since[0:128] x > 0.5,200000.0,Random,ms,337.584018707,149235376.0,2021-03-08 16:51:55.881915-06:00
memory,5.0,1024.0,semiring-monitor,x > 0.5 since[1024:1024] x > 0,10000000.0,Increasing,ms,1682.0,634048.0,2021-03-08 15:22:55.888172-06:00
memory,7.0,1024.0,Reelay,{x > 0.0} since[1024:] {x > 0.5},6144.0,Random,ms,116.0,17119552.0,2021-03-08 12:09:57.711493-06:00
memory,3.0,512.0,lattice-monitor,once[512:] x > 0.5,200000.0,Increasing,ms,139.091968536,149235376.0,2021-03-08 12:07:04.233294-06:00
memory,6.0,2048.0,semiring-monitor,x > 0.5 since[2048:4096] x > 0,10000000.0,Random,ms,2687.0,1752536.0,2021-03-08 13:52:00.254670-06:00
memory,6.0,262144.0,lattice-monitor,x > 0 since[262144:524288] x > 0.5,1572864.0,Random,ms,8001.09004974,1516589088.0,2021-03-08 16:40:35.998462-06:00
memory,5.0,2048.0,lattice-monitor,x > 0 since[2048:2048] x > 0.5,200000.0,Increasing,ms,618.697881699,167137848.0,2021-03-08 17:00:11.167460-06:00
memory,7.0,2048.0,Reelay,{x > 0.0} since[2048:] {x > 0.5},12288.0,Decreasing,ms,225.0,13889000.0,2021-03-08 13:53:52.618170-06:00
memory,4.0,4096.0,lattice-monitor,x > 0 since[0:4096] x > 0.5,200000.0,Decreasing,ms,427.716970444,167248400.0,2021-03-08 12:20:29.926385-06:00
memory,5.0,128.0,lattice-monitor,x > 0 since[128:128] x > 0.5,200000.0,Random,ms,497.746944427,149235376.0,2021-03-08 12:04:30.694439-06:00
