Experiment,FormulaNumber,Bound,Tool,Formula,StreamLength,TimeUnit,TimeElapsed,Memory,TimeStamp,InputType
memory,7.0,64.0,Reelay,{x > 0.0} since[64:] {x > 0.5},100000.0,ms,440.0,138353.0,2021-03-01 18:07:28.238532-06:00,Random
memory,5.0,64.0,Reelay,{x > 0.0} since[64:64] {x > 0.5},100000.0,ms,2443.0,137527.0,2021-03-02 09:19:38.257406-06:00,Random
memory,6.0,4096.0,lattice-monitor,x > 0 since[4096:8192] x > 0.5,2000000.0,ms,1359.61413383,5067890.0,2021-03-01 18:58:32.190542-06:00,Random
memory,7.0,262144.0,Reelay,{x > 0.0} since[262144:] {x > 0.5},1572864.0,ms,7092.0,138383.0,2021-03-01 19:21:52.578142-06:00,Random
memory,7.0,16384.0,lattice-monitor,x > 0 since[16384:] x > 0.5,2000000.0,ms,998.298168182,5612690.0,2021-03-01 18:59:33.948681-06:00,Random
memory,2.0,524288.0,lattice-monitor,once[524288:1048576] x > 0.5,2000000.0,ms,978.842020035,8617298.0,2021-03-01 19:41:46.995171-06:00,Random
memory,0.0,262144.0,semiring-monitor,once[0:262144] x > 0.5,100000000.0,ms,1343.0,2171521.0,2021-03-01 18:51:48.003128-06:00,Random
memory,4.0,64.0,semiring-monitor,x > 0.5 since[0:64] x > 0,100000000.0,ms,3248.0,74923.0,2021-03-01 18:55:50.822417-06:00,Random
memory,7.0,32768.0,lattice-monitor,x > 0 since[32768:] x > 0.5,2000000.0,ms,1088.07301521,6173874.0,2021-03-01 18:50:19.019593-06:00,Random
memory,0.0,32.0,semiring-monitor,once[0:32] x > 0.5,100000000.0,ms,1323.0,74621.0,2021-03-01 18:35:51.300985-06:00,Random
memory,2.0,65536.0,semiring-monitor,once[65536:131072] x > 0.5,100000000.0,ms,1321.0,598654.0,2021-03-01 18:50:29.443475-06:00,Random
memory,5.0,131072.0,lattice-monitor,x > 0 since[131072:131072] x > 0.5,2000000.0,ms,1484.87997055,8617298.0,2021-03-01 18:41:32.931862-06:00,Random
memory,5.0,262144.0,semiring-monitor,x > 0.5 since[262144:262144] x > 0,100000000.0,ms,2287.0,6365845.0,2021-03-01 19:21:29.038628-06:00,Random
memory,0.0,1024.0,lattice-monitor,once[0:1024] x > 0.5,2000000.0,ms,254.117012024,4031570.0,2021-03-01 18:08:48.728394-06:00,Random
memory,1.0,16384.0,semiring-monitor,once[16384:16384] x > 0.5,100000000.0,ms,681.0,74358.0,2021-03-01 19:18:41.593091-06:00,Random
memory,1.0,16.0,lattice-monitor,once[16:16] x > 0.5,2000000.0,ms,93.1210517883,4031570.0,2021-03-01 18:16:02.098478-06:00,Random
memory,1.0,2048.0,semiring-monitor,once[2048:2048] x > 0.5,100000000.0,ms,687.0,74357.0,2021-03-01 18:57:52.740010-06:00,Random
memory,5.0,2048.0,Reelay,{x > 0.0} since[2048:2048] {x > 0.5},8192.0,ms,5031.0,138359.0,2021-03-02 08:29:16.153783-06:00,Random
memory,1.0,2048.0,Reelay,once[2048:2048] {x > 0.5},8192.0,ms,5294.0,138353.0,2021-03-02 09:31:52.474902-06:00,Random
memory,2.0,1024.0,lattice-monitor,once[1024:2048] x > 0.5,2000000.0,ms,365.751981735,4031570.0,2021-03-01 19:26:40.810184-06:00,Random
memory,0.0,64.0,semiring-monitor,once[0:64] x > 0.5,100000000.0,ms,1309.0,74877.0,2021-03-01 18:16:51.298531-06:00,Random
memory,3.0,524288.0,Reelay,once[524288:] {x > 0.5},3145728.0,ms,2362.0,138329.0,2021-03-01 18:24:07.943515-06:00,Random
memory,2.0,262144.0,semiring-monitor,once[262144:524288] x > 0.5,100000000.0,ms,1344.0,2171519.0,2021-03-01 19:21:07.501111-06:00,Random
memory,3.0,524288.0,semiring-monitor,once[524288:] x > 0.5,100000000.0,ms,893.0,74359.0,2021-03-01 19:42:01.791790-06:00,Random
memory,7.0,256.0,lattice-monitor,x > 0 since[256:] x > 0.5,2000000.0,ms,619.98295784,4031570.0,2021-03-01 18:27:43.352855-06:00,Random
memory,5.0,16.0,semiring-monitor,x > 0.5 since[16:16] x > 0,100000000.0,ms,2256.0,74769.0,2021-03-01 18:55:04.588994-06:00,Random
memory,6.0,16.0,Reelay,{x > 0.0} since[16:32] {x > 0.5},100000.0,ms,531.0,138383.0,2021-03-01 18:35:40.832395-06:00,Random
memory,7.0,16384.0,semiring-monitor,x > 0.5 since[16384:] x > 0,100000000.0,ms,3369.0,467620.0,2021-03-01 18:59:35.850968-06:00,Random
memory,0.0,2048.0,lattice-monitor,once[0:2048] x > 0.5,2000000.0,ms,281.221151352,4031570.0,2021-03-01 19:07:34.218532-06:00,Random
memory,1.0,256.0,semiring-monitor,once[256:256] x > 0.5,100000000.0,ms,684.0,74356.0,2021-03-01 18:07:59.971415-06:00,Random
memory,1.0,2048.0,lattice-monitor,once[2048:2048] x > 0.5,2000000.0,ms,157.356977463,4543602.0,2021-03-01 18:57:52.534621-06:00,Random
memory,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,2000000.0,ms,927.558898926,5100658.0,2021-03-01 18:10:30.133014-06:00,Random
memory,1.0,2048.0,lattice-monitor,once[2048:2048] x > 0.5,2000000.0,ms,156.538009644,4543602.0,2021-03-01 18:18:59.824861-06:00,Random
memory,2.0,131072.0,lattice-monitor,once[131072:262144] x > 0.5,2000000.0,ms,933.631896973,6786290.0,2021-03-01 18:21:49.880460-06:00,Random
memory,2.0,16.0,semiring-monitor,once[16:32] x > 0.5,100000000.0,ms,1334.0,74491.0,2021-03-01 18:54:56.220355-06:00,Random
memory,3.0,64.0,semiring-monitor,once[64:] x > 0.5,100000000.0,ms,897.0,74355.0,2021-03-01 18:55:48.444867-06:00,Random
memory,2.0,4096.0,Reelay,once[4096:8192] {x > 0.5},100000.0,ms,154.0,138353.0,2021-03-01 18:48:37.245325-06:00,Random
memory,4.0,4096.0,semiring-monitor,x > 0.5 since[0:4096] x > 0,100000000.0,ms,3242.0,107181.0,2021-03-01 19:27:38.802354-06:00,Random
memory,5.0,16384.0,lattice-monitor,x > 0 since[16384:16384] x > 0.5,2000000.0,ms,1179.75997925,5612690.0,2021-03-01 18:59:23.720391-06:00,Random
memory,7.0,16384.0,semiring-monitor,x > 0.5 since[16384:] x > 0,100000000.0,ms,3351.0,467620.0,2021-03-01 19:19:03.562068-06:00,Random
memory,5.0,128.0,lattice-monitor,x > 0 since[128:128] x > 0.5,2000000.0,ms,782.116889954,4031570.0,2021-03-01 18:36:52.374719-06:00,Random
memory,1.0,32.0,Reelay,once[32:32] {x > 0.5},100000.0,ms,956.0,138401.0,2021-03-02 08:43:48.399208-06:00,Random
memory,5.0,32768.0,semiring-monitor,x > 0.5 since[32768:32768] x > 0,100000000.0,ms,2273.0,860820.0,2021-03-01 18:30:42.852171-06:00,Random
memory,6.0,1024.0,lattice-monitor,x > 0 since[1024:2048] x > 0.5,2000000.0,ms,1172.27602005,4555858.0,2021-03-01 18:47:56.017817-06:00,Random
memory,2.0,32768.0,Reelay,once[32768:65536] {x > 0.5},100000.0,ms,188.0,138841.0,2021-03-01 18:50:00.097623-06:00,Random
memory,5.0,8192.0,Reelay,{x > 0.0} since[8192:8192] {x > 0.5},32768.0,ms,84912.0,138431.0,2021-03-02 08:59:19.698510-06:00,Random
memory,0.0,262144.0,lattice-monitor,once[0:262144] x > 0.5,2000000.0,ms,623.372077942,8617298.0,2021-03-01 19:20:54.901889-06:00,Random
memory,4.0,8192.0,lattice-monitor,x > 0 since[0:8192] x > 0.5,2000000.0,ms,667.235851288,4572242.0,2021-03-01 18:19:58.167855-06:00,Random
memory,4.0,262144.0,lattice-monitor,x > 0 since[0:262144] x > 0.5,2000000.0,ms,902.634859085,8617298.0,2021-03-01 18:52:00.741227-06:00,Random
memory,7.0,65536.0,Reelay,{x > 0.0} since[65536:] {x > 0.5},100000.0,ms,505.0,138431.0,2021-03-01 18:41:06.398783-06:00,Random
memory,0.0,64.0,Reelay,once[0:64] {x > 0.5},100000.0,ms,147.0,138577.0,2021-03-01 18:26:32.593473-06:00,Random
memory,0.0,16384.0,Reelay,once[0:16384] {x > 0.5},100000.0,ms,159.0,138401.0,2021-03-01 18:10:35.879252-06:00,Random
memory,0.0,524288.0,semiring-monitor,once[0:524288] x > 0.5,100000000.0,ms,1345.0,4268673.0,2021-03-01 18:14:11.005785-06:00,Random
memory,0.0,16.0,Reelay,once[0:16] {x > 0.5},100000.0,ms,163.0,138353.0,2021-03-01 18:45:09.490475-06:00,Random
memory,6.0,1024.0,semiring-monitor,x > 0.5 since[1024:2048] x > 0,100000000.0,ms,3913.0,107187.0,2021-03-01 18:09:05.692142-06:00,Random
memory,1.0,64.0,Reelay,once[64:64] {x > 0.5},100000.0,ms,1870.0,138401.0,2021-03-02 08:52:44.473940-06:00,Random
memory,6.0,2048.0,lattice-monitor,x > 0 since[2048:4096] x > 0.5,2000000.0,ms,1238.95120621,4555858.0,2021-03-01 18:48:22.123348-06:00,Random
memory,4.0,16384.0,Reelay,{x > 0.0} since[0:16384] {x > 0.5},100000.0,ms,441.0,138431.0,2021-03-01 19:09:03.306279-06:00,Random
memory,7.0,512.0,Reelay,{x > 0.0} since[512:] {x > 0.5},100000.0,ms,456.0,137527.0,2021-03-01 18:18:27.551458-06:00,Random
memory,1.0,128.0,lattice-monitor,once[128:128] x > 0.5,2000000.0,ms,99.8990535736,4031570.0,2021-03-01 19:25:23.481369-06:00,Random
memory,4.0,524288.0,semiring-monitor,x > 0.5 since[0:524288] x > 0,100000000.0,ms,3248.0,4268719.0,2021-03-01 19:42:24.954212-06:00,Random
memory,1.0,32.0,lattice-monitor,once[32:32] x > 0.5,2000000.0,ms,93.1360721588,4031570.0,2021-03-01 18:16:27.425114-06:00,Random
memory,2.0,16.0,Reelay,once[16:32] {x > 0.5},100000.0,ms,173.0,138401.0,2021-03-01 18:25:45.263314-06:00,Random
memory,4.0,524288.0,Reelay,{x > 0.0} since[0:524288] {x > 0.5},3145728.0,ms,13643.0,138359.0,2021-03-01 19:42:03.762347-06:00,Random
memory,1.0,4096.0,semiring-monitor,once[4096:4096] x > 0.5,100000000.0,ms,680.0,74357.0,2021-03-01 19:27:32.697824-06:00,Random
memory,6.0,512.0,Reelay,{x > 0.0} since[512:1024] {x > 0.5},100000.0,ms,525.0,138631.0,2021-03-01 18:47:31.125168-06:00,Random
memory,2.0,4096.0,Reelay,once[4096:8192] {x > 0.5},100000.0,ms,155.0,138401.0,2021-03-01 19:08:04.382237-06:00,Random
memory,3.0,8192.0,semiring-monitor,once[8192:] x > 0.5,100000000.0,ms,885.0,74357.0,2021-03-01 18:39:23.298066-06:00,Random
memory,1.0,1024.0,Reelay,once[1024:1024] {x > 0.5},100000.0,ms,33424.0,138401.0,2021-03-02 08:27:29.650381-06:00,Random
memory,6.0,131072.0,Reelay,{x > 0.0} since[131072:262144] {x > 0.5},786432.0,ms,4345.0,138607.0,2021-03-01 18:41:38.910129-06:00,Random
memory,7.0,32.0,semiring-monitor,x > 0.5 since[32:] x > 0,100000000.0,ms,3338.0,75169.0,2021-03-01 18:36:12.448718-06:00,Random
memory,5.0,4096.0,lattice-monitor,x > 0 since[4096:4096] x > 0.5,2000000.0,ms,1051.4318943,5100658.0,2021-03-01 18:48:45.350853-06:00,Random
memory,3.0,64.0,semiring-monitor,once[64:] x > 0.5,100000000.0,ms,891.0,74355.0,2021-03-01 18:16:56.120070-06:00,Random
memory,3.0,16384.0,lattice-monitor,once[16384:] x > 0.5,2000000.0,ms,287.955999374,5563538.0,2021-03-01 19:38:14.169400-06:00,Random
memory,0.0,131072.0,lattice-monitor,once[0:131072] x > 0.5,2000000.0,ms,621.551036835,7050482.0,2021-03-01 19:10:21.358079-06:00,Random
memory,2.0,4096.0,lattice-monitor,once[4096:8192] x > 0.5,2000000.0,ms,520.797014236,5067890.0,2021-03-01 18:19:27.177590-06:00,Random
memory,5.0,131072.0,lattice-monitor,x > 0 since[131072:131072] x > 0.5,2000000.0,ms,1489.35079575,8617298.0,2021-03-01 18:12:23.787113-06:00,Random
memory,6.0,8192.0,lattice-monitor,x > 0 since[8192:16384] x > 0.5,2000000.0,ms,1517.32110977,5612690.0,2021-03-01 18:39:32.651968-06:00,Random
memory,7.0,32768.0,semiring-monitor,x > 0.5 since[32768:] x > 0,100000000.0,ms,3390.0,860836.0,2021-03-01 18:50:21.055735-06:00,Random
memory,5.0,16.0,semiring-monitor,x > 0.5 since[16:16] x > 0,100000000.0,ms,2288.0,74769.0,2021-03-01 18:06:28.937510-06:00,Random
memory,7.0,2048.0,Reelay,{x > 0.0} since[2048:] {x > 0.5},100000.0,ms,479.0,138359.0,2021-03-01 19:27:26.040194-06:00,Random
memory,0.0,32.0,Reelay,once[0:32] {x > 0.5},100000.0,ms,150.0,138353.0,2021-03-01 18:26:07.462905-06:00,Random
memory,5.0,32768.0,lattice-monitor,x > 0 since[32768:32768] x > 0.5,2000000.0,ms,1310.49084663,6108338.0,2021-03-01 19:19:19.726507-06:00,Random
memory,3.0,32768.0,Reelay,once[32768:] {x > 0.5},100000.0,ms,90.0,138329.0,2021-03-01 19:28:59.270904-06:00,Random
memory,2.0,524288.0,lattice-monitor,once[524288:1048576] x > 0.5,2000000.0,ms,980.24392128,8617298.0,2021-03-01 19:02:50.637671-06:00,Random
memory,4.0,2048.0,Reelay,{x > 0.0} since[0:2048] {x > 0.5},100000.0,ms,450.0,138383.0,2021-03-01 18:57:57.907597-06:00,Random
memory,7.0,4096.0,Reelay,{x > 0.0} since[4096:] {x > 0.5},100000.0,ms,443.0,138383.0,2021-03-01 18:10:03.689407-06:00,Random
memory,7.0,16384.0,lattice-monitor,x > 0 since[16384:] x > 0.5,2000000.0,ms,989.964962006,5612690.0,2021-03-01 19:09:17.729855-06:00,Random
memory,1.0,65536.0,semiring-monitor,once[65536:65536] x > 0.5,100000000.0,ms,680.0,74358.0,2021-03-01 19:09:54.618486-06:00,Random
memory,0.0,524288.0,Reelay,once[0:524288] {x > 0.5},3145728.0,ms,4705.0,138329.0,2021-03-01 19:41:36.949505-06:00,Random
memory,3.0,16.0,lattice-monitor,once[16:] x > 0.5,2000000.0,ms,192.085027695,4555858.0,2021-03-01 19:14:25.222229-06:00,Random
memory,4.0,262144.0,lattice-monitor,x > 0 since[0:262144] x > 0.5,2000000.0,ms,899.012088776,8617298.0,2021-03-01 19:40:41.144222-06:00,Random
memory,0.0,8192.0,Reelay,once[0:8192] {x > 0.5},100000.0,ms,163.0,138353.0,2021-03-01 18:29:33.740783-06:00,Random
memory,7.0,524288.0,semiring-monitor,x > 0.5 since[524288:] x > 0,100000000.0,ms,3398.0,12657317.0,2021-03-01 19:04:32.665115-06:00,Random
memory,1.0,256.0,semiring-monitor,once[256:256] x > 0.5,100000000.0,ms,679.0,74356.0,2021-03-01 18:17:43.081384-06:00,Random
memory,2.0,2048.0,lattice-monitor,once[2048:4096] x > 0.5,2000000.0,ms,421.364068985,4543602.0,2021-03-01 18:09:17.785365-06:00,Random
memory,1.0,16384.0,lattice-monitor,once[16384:16384] x > 0.5,2000000.0,ms,278.755903244,5612690.0,2021-03-01 18:30:03.071074-06:00,Random
memory,4.0,2048.0,Reelay,{x > 0.0} since[0:2048] {x > 0.5},100000.0,ms,438.0,138431.0,2021-03-01 19:17:25.757746-06:00,Random
memory,1.0,128.0,Reelay,once[128:128] {x > 0.5},100000.0,ms,3821.0,138401.0,2021-03-02 09:10:40.305910-06:00,Random
memory,4.0,8192.0,Reelay,{x > 0.0} since[0:8192] {x > 0.5},100000.0,ms,461.0,137591.0,2021-03-01 19:08:35.541652-06:00,Random
memory,3.0,131072.0,semiring-monitor,once[131072:] x > 0.5,100000000.0,ms,887.0,74359.0,2021-03-01 19:10:32.699416-06:00,Random
memory,3.0,262144.0,semiring-monitor,once[262144:] x > 0.5,100000000.0,ms,891.0,74359.0,2021-03-01 19:21:11.345357-06:00,Random
memory,0.0,32.0,Reelay,once[0:32] {x > 0.5},100000.0,ms,153.0,138353.0,2021-03-01 18:45:34.643737-06:00,Random
memory,7.0,262144.0,Reelay,{x > 0.0} since[262144:] {x > 0.5},1572864.0,ms,7118.0,137591.0,2021-03-01 19:12:08.315180-06:00,Random
memory,6.0,32768.0,lattice-monitor,x > 0 since[32768:65536] x > 0.5,2000000.0,ms,1667.09303856,6603986.0,2021-03-01 18:59:55.696312-06:00,Random
memory,2.0,256.0,semiring-monitor,once[256:512] x > 0.5,100000000.0,ms,1292.0,76412.0,2021-03-01 18:27:26.651832-06:00,Random
memory,2.0,65536.0,Reelay,once[65536:131072] {x > 0.5},100000.0,ms,221.0,138353.0,2021-03-01 18:50:28.936066-06:00,Random
memory,6.0,16.0,Reelay,{x > 0.0} since[16:32] {x > 0.5},100000.0,ms,550.0,137591.0,2021-03-01 18:55:07.869663-06:00,Random
memory,2.0,128.0,Reelay,once[128:256] {x > 0.5},100000.0,ms,160.0,138401.0,2021-03-01 19:05:55.195380-06:00,Random
memory,5.0,512.0,Reelay,{x > 0.0} since[512:512] {x > 0.5},100000.0,ms,17218.0,138383.0,2021-03-02 09:47:54.041323-06:00,Random
memory,6.0,64.0,semiring-monitor,x > 0.5 since[64:128] x > 0,100000000.0,ms,3899.0,76465.0,2021-03-01 19:25:12.600914-06:00,Random
memory,2.0,32.0,semiring-monitor,once[32:64] x > 0.5,100000000.0,ms,1335.0,74619.0,2021-03-01 19:05:05.131447-06:00,Random
memory,5.0,1024.0,Reelay,{x > 0.0} since[1024:1024] {x > 0.5},100000.0,ms,33150.0,138359.0,2021-03-02 08:37:18.042792-06:00,Random
memory,7.0,131072.0,Reelay,{x > 0.0} since[131072:] {x > 0.5},786432.0,ms,3633.0,138359.0,2021-03-01 19:30:31.445253-06:00,Random
memory,4.0,512.0,Reelay,{x > 0.0} since[0:512] {x > 0.5},100000.0,ms,440.0,138431.0,2021-03-01 19:16:33.872659-06:00,Random
memory,3.0,32768.0,Reelay,once[32768:] {x > 0.5},100000.0,ms,98.0,138401.0,2021-03-01 18:11:09.774606-06:00,Random
memory,1.0,1024.0,Reelay,once[1024:1024] {x > 0.5},100000.0,ms,34145.0,138401.0,2021-03-02 09:21:08.317773-06:00,Random
memory,6.0,16.0,semiring-monitor,x > 0.5 since[16:32] x > 0,100000000.0,ms,3933.0,74929.0,2021-03-01 19:04:52.520141-06:00,Random
memory,6.0,16.0,lattice-monitor,x > 0 since[16:32] x > 0.5,2000000.0,ms,902.716159821,5051506.0,2021-03-01 19:04:50.566812-06:00,Random
memory,4.0,524288.0,lattice-monitor,x > 0 since[0:524288] x > 0.5,2000000.0,ms,899.88899231,8617298.0,2021-03-01 18:43:39.150199-06:00,Random
memory,6.0,16.0,semiring-monitor,x > 0.5 since[16:32] x > 0,100000000.0,ms,3900.0,74929.0,2021-03-01 18:45:25.545175-06:00,Random
memory,1.0,2048.0,Reelay,once[2048:2048] {x > 0.5},8192.0,ms,5128.0,138401.0,2021-03-02 09:22:48.115734-06:00,Random
memory,0.0,8192.0,semiring-monitor,once[0:8192] x > 0.5,100000000.0,ms,1322.0,139903.0,2021-03-01 19:18:12.376781-06:00,Random
memory,4.0,16.0,lattice-monitor,x > 0 since[0:16] x > 0.5,2000000.0,ms,523.972034454,4031570.0,2021-03-01 18:35:31.934247-06:00,Random
memory,4.0,16.0,Reelay,{x > 0.0} since[0:16] {x > 0.5},100000.0,ms,442.0,138431.0,2021-03-01 19:33:56.409741-06:00,Random
memory,3.0,16384.0,semiring-monitor,once[16384:] x > 0.5,100000000.0,ms,901.0,74358.0,2021-03-01 18:30:07.299048-06:00,Random
memory,7.0,524288.0,Reelay,{x > 0.0} since[524288:] {x > 0.5},3145728.0,ms,14247.0,138359.0,2021-03-01 19:23:40.556660-06:00,Random
memory,5.0,128.0,Reelay,{x > 0.0} since[128:128] {x > 0.5},100000.0,ms,4179.0,138383.0,2021-03-02 08:35:09.808049-06:00,Random
memory,4.0,262144.0,semiring-monitor,x > 0.5 since[0:262144] x > 0,100000000.0,ms,3268.0,2171567.0,2021-03-01 18:23:03.041617-06:00,Random
memory,6.0,256.0,lattice-monitor,x > 0 since[256:512] x > 0.5,2000000.0,ms,991.232872009,4031570.0,2021-03-01 18:17:55.326518-06:00,Random
memory,2.0,131072.0,semiring-monitor,once[131072:262144] x > 0.5,100000000.0,ms,1341.0,1122943.0,2021-03-01 18:12:10.074866-06:00,Random
memory,4.0,16384.0,Reelay,{x > 0.0} since[0:16384] {x > 0.5},100000.0,ms,447.0,138359.0,2021-03-01 19:18:47.238999-06:00,Random
memory,7.0,262144.0,semiring-monitor,x > 0.5 since[262144:] x > 0,100000000.0,ms,3381.0,6365861.0,2021-03-01 19:31:49.313481-06:00,Random
memory,7.0,262144.0,Reelay,{x > 0.0} since[262144:] {x > 0.5},1572864.0,ms,7069.0,137847.0,2021-03-01 19:41:21.738363-06:00,Random
memory,3.0,65536.0,lattice-monitor,once[65536:] x > 0.5,2000000.0,ms,356.410980225,5563538.0,2021-03-01 19:19:42.110511-06:00,Random
memory,4.0,256.0,lattice-monitor,x > 0 since[0:256] x > 0.5,2000000.0,ms,516.732931137,4031570.0,2021-03-01 18:17:47.384178-06:00,Random
memory,6.0,128.0,Reelay,{x > 0.0} since[128:256] {x > 0.5},100000.0,ms,544.0,138383.0,2021-03-01 18:36:56.512373-06:00,Random
memory,0.0,262144.0,lattice-monitor,once[0:262144] x > 0.5,2000000.0,ms,642.695903778,8617298.0,2021-03-01 18:22:34.104157-06:00,Random
memory,2.0,8192.0,semiring-monitor,once[8192:16384] x > 0.5,100000000.0,ms,1293.0,139901.0,2021-03-01 18:29:37.580779-06:00,Random
memory,4.0,131072.0,Reelay,{x > 0.0} since[0:131072] {x > 0.5},786432.0,ms,3439.0,137527.0,2021-03-01 19:30:04.409101-06:00,Random
memory,2.0,128.0,Reelay,once[128:256] {x > 0.5},100000.0,ms,154.0,138401.0,2021-03-01 18:17:19.007421-06:00,Random
memory,4.0,64.0,Reelay,{x > 0.0} since[0:64] {x > 0.5},100000.0,ms,455.0,137527.0,2021-03-01 18:46:06.611782-06:00,Random
memory,7.0,1024.0,semiring-monitor,x > 0.5 since[1024:] x > 0,100000000.0,ms,3360.0,98979.0,2021-03-01 19:27:00.417304-06:00,Random
memory,0.0,2048.0,lattice-monitor,once[0:2048] x > 0.5,2000000.0,ms,299.021959305,4555858.0,2021-03-01 18:09:14.699783-06:00,Random
memory,5.0,512.0,lattice-monitor,x > 0 since[512:512] x > 0.5,2000000.0,ms,877.590894699,4031570.0,2021-03-01 18:27:59.611367-06:00,Random
memory,2.0,512.0,Reelay,once[512:1024] {x > 0.5},100000.0,ms,152.0,138353.0,2021-03-01 19:06:45.907832-06:00,Random
memory,4.0,16.0,lattice-monitor,x > 0 since[0:16] x > 0.5,2000000.0,ms,507.493019104,4031570.0,2021-03-01 18:54:59.054006-06:00,Random
memory,7.0,8192.0,lattice-monitor,x > 0 since[8192:] x > 0.5,2000000.0,ms,911.432027817,5100658.0,2021-03-01 19:08:49.905958-06:00,Random
memory,3.0,4096.0,Reelay,once[4096:] {x > 0.5},100000.0,ms,66.0,138353.0,2021-03-01 19:08:06.458019-06:00,Random
memory,1.0,64.0,semiring-monitor,once[64:64] x > 0.5,100000000.0,ms,679.0,74355.0,2021-03-01 18:46:01.731815-06:00,Random
memory,0.0,1024.0,lattice-monitor,once[0:1024] x > 0.5,2000000.0,ms,270.770072937,4031570.0,2021-03-01 19:07:08.162000-06:00,Random
memory,0.0,16.0,Reelay,once[0:16] {x > 0.5},100000.0,ms,164.0,138353.0,2021-03-01 18:16:00.291827-06:00,Random
memory,0.0,128.0,lattice-monitor,once[0:128] x > 0.5,2000000.0,ms,238.98601532,4031570.0,2021-03-01 18:46:24.746665-06:00,Random
memory,7.0,512.0,Reelay,{x > 0.0} since[512:] {x > 0.5},100000.0,ms,469.0,138383.0,2021-03-01 18:28:09.668070-06:00,Random
memory,3.0,131072.0,lattice-monitor,once[131072:] x > 0.5,2000000.0,ms,382.0271492,7050482.0,2021-03-01 18:31:36.910463-06:00,Random
memory,7.0,2048.0,semiring-monitor,x > 0.5 since[2048:] x > 0,100000000.0,ms,3333.0,123555.0,2021-03-01 18:19:20.633741-06:00,Random
memory,5.0,262144.0,semiring-monitor,x > 0.5 since[262144:262144] x > 0,100000000.0,ms,2275.0,6365845.0,2021-03-01 18:32:50.479828-06:00,Random
memory,6.0,4096.0,Reelay,{x > 0.0} since[4096:8192] {x > 0.5},100000.0,ms,535.0,138359.0,2021-03-01 18:09:57.732234-06:00,Random
memory,5.0,64.0,lattice-monitor,x > 0 since[64:64] x > 0.5,2000000.0,ms,753.52191925,4031570.0,2021-03-01 19:15:22.033437-06:00,Random
memory,4.0,65536.0,lattice-monitor,x > 0 since[0:65536] x > 0.5,2000000.0,ms,816.958904266,5612690.0,2021-03-01 18:11:40.053263-06:00,Random
memory,6.0,16.0,lattice-monitor,x > 0 since[16:32] x > 0.5,2000000.0,ms,887.109994888,4031570.0,2021-03-01 18:16:14.507544-06:00,Random
memory,0.0,2048.0,Reelay,once[0:2048] {x > 0.5},100000.0,ms,157.0,138401.0,2021-03-01 18:48:07.543665-06:00,Random
memory,4.0,131072.0,semiring-monitor,x > 0.5 since[0:131072] x > 0,100000000.0,ms,3265.0,1122991.0,2021-03-01 18:31:45.756149-06:00,Random
memory,7.0,32.0,Reelay,{x > 0.0} since[32:] {x > 0.5},100000.0,ms,446.0,138401.0,2021-03-01 19:24:52.041489-06:00,Random
memory,3.0,65536.0,semiring-monitor,once[65536:] x > 0.5,100000000.0,ms,896.0,74358.0,2021-03-01 18:40:48.354857-06:00,Random
memory,3.0,8192.0,Reelay,once[8192:] {x > 0.5},100000.0,ms,71.0,138353.0,2021-03-01 18:29:39.251650-06:00,Random
memory,1.0,256.0,Reelay,once[256:256] {x > 0.5},100000.0,ms,7933.0,138353.0,2021-03-02 09:01:57.562118-06:00,Random
memory,7.0,262144.0,lattice-monitor,x > 0 since[262144:] x > 0.5,2000000.0,ms,1329.97894287,8617298.0,2021-03-01 19:02:23.265829-06:00,Random
memory,0.0,524288.0,lattice-monitor,once[0:524288] x > 0.5,2000000.0,ms,638.871908188,8617298.0,2021-03-01 19:22:07.125445-06:00,Random
